system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000023c,189,6.635725067793087,0.15404292036461026,2.1348467783559153,1.9150693,204,6.607230532109841,0.2544158104810822,2.0487450928698303,0.09704194,-0.11137965,255,0.0,1.0,0.0,0.09700855444299615,-0.014494392,210,4.602423824276928,0.1649018777749645,1.697239173464655,0,Unvegetated,0.3934626948186126,"{""type"":""Point"",""coordinates"":[-121.75070656194723,36.807881518923786]}"
00000000000000000197,172,5.986308612057318,-0.24525393711478663,2.0165247308425687,1.9208419,191,7.064436830419413,-0.14383021761631307,2.1865189198796338,0.13255475,-0.14323321,255,0.0,1.0,0.0,0.13250767148750836,-0.010885327,195,6.95221513106736,-0.1760069816411395,2.0002136428614206,0,Unvegetated,0.32773774159025937,"{""type"":""Point"",""coordinates"":[-121.75070210284615,36.807881518923786]}"
00000000000000000104,200,277.34504384737465,-0.06021788941017604,14.628500173670202,1.9197727,202,251.96507423248303,-0.031508315643113544,13.6610661161717,0.10598332,-0.11575903,255,0.0,1.0,0.0,0.1059463484297449,-0.009907875,206,239.11177973778132,-0.04293244967492908,13.337647955858364,0,Unvegetated,0.20562145542768606,"{""type"":""Point"",""coordinates"":[-121.75356484572247,36.808456742959685]}"
0000000000000000025d,151,21.242061868089976,0.29587540980743426,3.795346932810694,1.9255445,158,25.782203324731796,0.3025579657459122,4.399578181809502,0.21443571,-0.23482695,255,0.0,1.0,0.0,0.2143540352995147,-0.02147277,165,24.265203260498,0.3278332493645013,4.287992700331127,0,Unvegetated,0.7264388287189326,"{""type"":""Point"",""coordinates"":[-121.75356484572247,36.808456742959685]}"
00000000000000000006,158,33.865035398163826,0.055196532708827434,4.833355857154568,1.9209294,159,30.902644359666613,0.09716039845176755,4.691565035054837,0.20339926,-0.2333127,255,0.0,1.0,0.0,0.20332244748705042,-0.031406876,169,33.47375444485783,0.06287783019839731,4.695635858092351,0,Unvegetated,0.6569992541088882,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000008,155,16.07429427488016,-0.005782902289781781,3.331804890408871,1.9235138,157,14.924369085130397,0.08747075610730189,3.0593449829909662,0.21162902,-0.23867248,255,0.0,1.0,0.0,0.21154860068709241,-0.028487489,166,12.57031726524209,-0.01679662955479909,2.8393956044626116,0,Unvegetated,0.6407666704584514,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
0000000000000000003f,150,2.5722542043633663,0.17189962547189444,1.2513705066758785,1.9231448,152,3.069377625819963,0.19006784545939134,1.3993307289337344,0.22596154,-0.2533265,255,0.0,1.0,0.0,0.22587466359092656,-0.029026814,161,2.690316038916467,0.05769241332652608,1.215459551204354,0,Unvegetated,0.04772656739853576,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000078,152,13.440736136551017,0.09989332375584875,3.0643009275140844,1.921733,155,14.029413247121095,-0.008146836703283415,3.140154863312643,0.22471178,-0.24528858,255,0.0,1.0,0.0,0.2246254582317396,-0.021775233,161,18.77698235261338,0.21798201160748945,3.6067306567104596,0,Unvegetated,0.46549961023954844,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000086,155,6.527794415832984,-0.04301706886415879,2.1296871568683278,1.921688,158,5.698548665420911,0.1660525793137633,1.889693521680509,0.2086435,-0.23346317,255,0.0,1.0,0.0,0.20856442003683082,-0.026091024,167,11.146180807719132,-0.08374398295982376,2.3692238827375327,0,Unvegetated,0.5665825545472662,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000094,151,8.295940990793932,0.1250269460900946,2.2304866038770452,1.9249976,156,10.0726994766972,0.0936618465940392,2.4535265381225124,0.22383851,-0.23998378,255,0.0,1.0,0.0,0.22375258690686195,-0.01706112,162,11.454925288878746,0.06128808963069679,2.448337748500956,0,Unvegetated,0.14421573469936655,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000131,155,3.583881630548083,-0.15146722546105432,1.4991301137536086,1.9210677,160,5.630263804532825,-0.0498350658972262,1.8584278915170764,0.21149291,-0.22927131,255,0.0,1.0,0.0,0.21141255928036579,-0.018685019,166,2.6237980165091805,0.07118147012812417,1.1768384978505368,0,Unvegetated,0.24394809294559117,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
0000000000000000017f,149,10.601350894218244,0.10457168768186857,2.5594806870534437,1.9266998,153,8.37998254636033,0.050632660912075945,2.2896984311206445,0.2306107,-0.24934189,255,0.0,1.0,0.0,0.23052169026813013,-0.019872453,159,6.7795433338745905,0.19242162837177978,1.9992094896248225,0,Unvegetated,0.2082305803377147,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000190,152,2.28290267863888,0.06429589558847174,1.2135114289622728,1.9231226,156,3.4229708519604465,-0.2081286559378961,1.4545471960766982,0.21902551,-0.24181934,255,0.0,1.0,0.0,0.2189417699744317,-0.024068387,163,1.7603050182918252,-0.08115330797483912,1.1060653041034527,0,Unvegetated,0.44592328473078846,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000206,147,14.513226622994543,-0.03177928240721821,2.998263313623778,1.9240954,149,13.676750771221512,-0.014710668911255019,2.8643223149230197,0.23055163,-0.26354355,255,0.0,1.0,0.0,0.23046264364748476,-0.035129115,159,12.746468828667734,-0.06855230018559265,2.7268476013256167,0,Unvegetated,0.42745713089663206,"{""type"":""Point"",""coordinates"":[-121.75525038592068,36.80481365739901]}"
00000000000000000127,47,186.89171091601838,-0.28217910754137376,11.60517822035142,1.9099776,44,231.93694727808497,-0.29899738102851,12.845465404597874,0.7070494,-0.70502996,255,0.0,1.0,0.0,0.7066708770136478,0.0037962887,44,256.03581444358684,-0.2658537646510912,13.525144377824462,0,Unvegetated,0.727972566249499,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.80482703470217]}"
00000000000000000179,97,368.7164994214602,0.07744679603568466,16.099445191279386,1.9204764,108,345.7097230504588,0.09169632888746909,15.470058046347134,0.37050244,-0.40340817,255,0.0,1.0,0.0,0.370343111007551,-0.03871175,117,376.5045288385878,0.07715372865805042,16.365015552727332,0,Unvegetated,0.5779014370969836,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.80482703470217]}"
0000000000000000002e,123,488.652225264556,-0.05722378031258882,16.697116920689844,1.9120231,125,443.5915331369358,-0.04469075494848034,15.922637721335796,0.3552158,-0.34386143,255,0.0,1.0,0.0,0.3550646407830048,0.012923801,121,453.00368550207725,-0.02895291115257133,16.43777918286227,0,Unvegetated,0.21821581117183408,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
00000000000000000084,127,39.67292884832594,0.06657027343075378,5.494460533216642,1.9131219,134,35.415994757240036,-0.016806695523410763,5.065786135202493,0.3014819,-0.3109216,255,0.0,1.0,0.0,0.3013588560149869,-0.010428817,137,24.599722687851912,-0.039655480661221695,4.1851312023426335,0,Unvegetated,0.08349631976627192,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
000000000000000000bf,130,55.44324899690107,0.040428819144065986,6.280850058345683,1.9131607,134,57.63581698809362,0.11830817293612081,6.272962366741288,0.3046539,-0.3117807,255,0.0,1.0,0.0,0.3045291907701948,-0.00783135,136,82.9776975813434,0.18024668883353367,7.14609196869401,0,Unvegetated,0.20888159598741052,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
00000000000000000173,135,6.89030441628607,-0.16435672551247074,2.038267800180831,1.9155061,141,6.801050364647357,-0.1194857847377512,2.0841542360941894,0.26690426,-0.28871948,255,0.0,1.0,0.0,0.2667982255293675,-0.023636907,148,8.106048223152321,-0.14797205321153958,2.2844295737680236,0,Unvegetated,0.3387028484590683,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
0000000000000000017a,142,10.289532550769948,0.08865408193572209,2.585843695012807,1.9121387,145,8.385190406828176,0.041190328804933236,2.2373908230491013,0.27042633,-0.276098,255,0.0,1.0,0.0,0.270318561259288,-0.006117428,146,13.251591146260532,-0.01659485691586551,2.9309612065519004,0,Unvegetated,0.8650795422721338,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
000000000000000001bb,141,19.365623457306135,0.12935921664317113,3.553330705705873,1.9131972,147,12.641200772220325,0.12193155078615862,2.908649231827269,0.25401357,-0.26962274,255,0.0,1.0,0.0,0.25391365728755927,-0.016757332,152,10.891334607526188,0.05555819712480981,2.774068815732408,0,Unvegetated,0.0184317204673089,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
00000000000000000238,129,7.656746967328457,0.11139985402897253,2.274445402054579,1.9114022,135,7.848016646248221,0.14701648748172608,2.123839483354198,0.2852447,-0.30675814,255,0.0,1.0,0.0,0.28512971214528415,-0.023575192,142,10.005833464991706,0.12076422995112324,2.681675296489884,0,Unvegetated,0.6287524265341099,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
00000000000000000264,134,23.56891235816797,-0.024395304849124406,3.9470714774709306,1.9156854,137,19.930480412182778,-0.05066832779534214,3.673128265961554,0.2883826,-0.30098403,255,0.0,1.0,0.0,0.288266086754804,-0.013798628,141,23.840031837404904,-0.047014447488424,3.982829245885977,0,Unvegetated,0.3142636550597533,"{""type"":""Point"",""coordinates"":[-121.75516566300067,36.804831493803235]}"
00000000000000000003,138,1682.5297315980024,0.35003839959380445,35.51210343047378,1.9262567,139,1825.111390923572,0.3474504040151848,37.0314084987083,0.3142144,-0.299461,255,0.0,1.0,0.0,0.3140813395529215,0.017910011,136,2296.5305278875653,0.3504284219550784,41.61293822615342,0,Unvegetated,0.2044764036097989,"{""type"":""Point"",""coordinates"":[-121.7552280904154,36.804818116500066]}"
0000000000000000026c,99,1774.2013705162003,0.20874012048603297,36.08154508873888,1.9299151,103,1898.4793840796046,0.2137847115553576,37.45952011712438,0.4475491,-0.42503598,255,0.0,1.0,0.0,0.4473457170173255,0.027826874,97,2018.633009692789,0.18082672681834552,37.434736647491405,0,Unvegetated,0.22897163478683757,"{""type"":""Point"",""coordinates"":[-121.7552280904154,36.804818116500066]}"
00000000000000000010,173,7.947577718836661,-0.09689159850158621,2.3835997717288997,1.9179497,173,8.076561241633003,-0.057746593443487974,2.385037531846198,0.1720599,-0.19075494,255,0.0,1.0,0.0,0.17199664156971892,-0.019329654,180,11.228796625992748,-0.11973014402509115,2.6778800946660364,0,Unvegetated,0.009017905729544085,"{""type"":""Point"",""coordinates"":[-121.75522363131438,36.80481811650007]}"
00000000000000000166,160,19.15688902868645,0.1628730270726571,3.4436980407126825,1.924649,165,17.176904075189228,0.030267390923775603,3.234979200171738,0.20250842,-0.21362321,255,0.0,1.0,0.0,0.20243204241655133,-0.01161997,169,12.334041499021785,0.011908930715289659,2.7588600366608644,0,Unvegetated,0.8348682649174262,"{""type"":""Point"",""coordinates"":[-121.75522363131438,36.80481811650007]}"
0000000000000000010a,164,80.66980935870981,-0.11186001596480112,7.550103038600344,1.911851,172,73.59563751137054,-0.04077690392802112,6.508216723812755,0.17386839,-0.19352907,255,0.0,1.0,0.0,0.17380436615298403,-0.020339744,179,66.24201206436771,-0.12173730459100089,6.594150404973815,0,Unvegetated,0.938454164912017,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
00000000000000000125,156,622.9110270427765,0.16139448822191416,20.16218646825729,1.9150138,166,639.663529710436,0.17082589092857042,20.761099370448918,0.19071114,-0.21387577,255,0.0,1.0,0.0,0.19063869131108532,-0.024171341,174,705.7247164115909,0.141026881780477,21.42574760525324,0,Unvegetated,0.7701300805099452,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
000000000000000001c9,108,610.1635051239507,0.08924712732340455,20.715294500839597,1.9137224,112,577.9179529020114,0.10188801157955804,20.549436741598775,0.38324103,-0.39451754,255,0.0,1.0,0.0,0.383073246215927,-0.013482634,115,592.6544881861396,0.04619186407460093,21.067622104976735,0,Unvegetated,0.4011430034708525,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
0000000000000000020c,152,59.616667026524595,0.15921553366037763,6.450188164220729,1.913235,157,64.94585128495645,0.14260790492456696,6.771479154613443,0.213242,-0.23878697,255,0.0,1.0,0.0,0.21316080421543865,-0.026925653,165,61.26689414057217,0.1630193339171276,6.337351138032119,0,Unvegetated,0.8969602723808268,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
00000000000000000213,157,90.34022810712122,0.24918452647377407,7.708771685457876,1.9064642,164,102.51803758395545,0.22211188334953103,8.345308331751106,0.19522984,-0.21792722,255,0.0,1.0,0.0,0.19515656297542888,-0.023712657,172,109.6508058919197,0.21926865655160538,8.717580949172273,0,Unvegetated,0.8457172923020483,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
0000000000000000026e,107,246.04565628808547,0.03627279469765974,13.25918140790452,1.9140675,108,270.997985974036,0.04525324349230532,13.876557283579764,0.39853403,-0.40677074,255,0.0,1.0,0.0,0.3983590999623436,-0.009785919,110,290.3257763726094,0.043739814204124566,14.44882464532439,0,Unvegetated,0.0401482113107694,"{""type"":""Point"",""coordinates"":[-121.75521025401119,36.804822575601115]}"
000000000000000001b3,157,3.7534370747012025,-0.012225048781491561,1.4501977050358295,1.9251463,164,2.947212172547459,0.012756982709561816,1.1650816681191862,0.2009285,-0.21725135,255,0.0,1.0,0.0,0.20085281499166424,-0.017066937,170,4.356376980390602,-0.20925342861283358,1.4789683235470588,0,Unvegetated,0.04818185622374749,"{""type"":""Point"",""coordinates"":[-121.75524146771858,36.80481365739901]}"
00000000000000000032,176,45.25400581651419,-0.06868942258394711,4.569041257024167,1.9193423,180,39.91051600033664,-0.14111633615755875,4.531414162764624,0.16010413,-0.17241849,255,0.0,1.0,0.0,0.16004586544711472,-0.0126628755,185,25.113586594530062,-0.029752908154370088,3.759682150580913,0,Unvegetated,0.763930851556268,"{""type"":""Point"",""coordinates"":[-121.75517458120277,36.80483149380323]}"
000000000000000000fe,148,12.491760078626676,-0.05217788425841256,2.899344290411927,1.9209086,153,16.24775663169872,-0.15504167073879666,3.296729941026249,0.22310013,-0.25141394,255,0.0,1.0,0.0,0.2230145394529664,-0.029997434,162,13.43212808100462,-0.12332519820461199,3.037497729314895,0,Unvegetated,0.4780887796181329,"{""type"":""Point"",""coordinates"":[-121.75517458120277,36.80483149380323]}"
00000000000000000209,135,1138.9261702345398,0.3283798943956032,28.38411984463637,1.9222549,142,1013.2892391816564,0.3191064637183435,26.597210116765346,0.26723173,-0.28981724,255,0.0,1.0,0.0,0.2671240448897627,-0.024918443,149,912.6420481015919,0.30773159280197304,25.133459228793008,0,Unvegetated,0.7039012848964253,"{""type"":""Point"",""coordinates"":[-121.75517458120277,36.80483149380323]}"
0000000000000000022e,160,69.33686739577979,0.3127623805945143,7.147256013150438,1.9221547,163,66.22972279166437,0.3108950338850612,6.63148739931726,0.19462322,-0.21891837,255,0.0,1.0,0.0,0.1945502686966082,-0.025400333,172,58.91886117915787,0.3042093289705563,6.43398907944694,0,Unvegetated,0.6554957947332266,"{""type"":""Point"",""coordinates"":[-121.75517458120277,36.80483149380323]}"
00000000000000000033,157,11.750042781517422,0.28221037847295277,2.343033095795034,1.9204726,164,12.436442234340774,0.16142731358565504,2.31045419793053,0.19516596,-0.21825716,255,0.0,1.0,0.0,0.19509280722814595,-0.024118034,172,13.60013223869841,0.14169531735138638,2.64775490595283,0,Unvegetated,0.8827571795250391,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
00000000000000000063,149,10.219177047939239,0.11740361029248533,2.488827592782399,1.9262584,155,11.491541904881206,0.13910254211996786,2.8682301707894755,0.22335386,-0.24376716,255,0.0,1.0,0.0,0.2232681717776988,-0.021594862,162,6.7179793669455306,0.14449423041701703,2.190037337365535,0,Unvegetated,0.9348538158291476,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
0000000000000000009a,147,9.873055410827986,0.02586124041213019,2.218211331577747,1.9266827,152,11.848434079505587,-0.05945164024600896,2.892427888904571,0.23626453,-0.25457925,255,0.0,1.0,0.0,0.23617291592863465,-0.019485146,158,14.76612018478501,-0.07637272012530973,3.174597387588695,0,Unvegetated,0.5633618603681265,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
000000000000000000a2,145,50.131371307877025,0.011503166900659705,6.0534628077371,1.9196233,152,48.61439933497663,0.005678882295363986,5.807183378887827,0.2214583,-0.25314605,255,0.0,1.0,0.0,0.22137346120464751,-0.033583846,163,32.54144091940532,0.015511344488225814,4.820982617644454,0,Unvegetated,0.21655690869679545,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
00000000000000000103,156,18.323982739611036,-0.12715910272013342,3.4890761463634274,1.9288801,164,18.112188940271515,-0.1310590478513587,3.380520594534996,0.19382322,-0.21842848,255,0.0,1.0,0.0,0.19375062869589132,-0.025700798,172,12.86327695946483,-0.022921266650887243,2.8203102079006728,0,Unvegetated,0.39051203398975487,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
00000000000000000169,153,7.840718963648902,-0.1793566992077885,2.257367267997144,1.924702,159,5.836267097616205,-0.270220362060522,1.8606305280039463,0.20507157,-0.23279394,255,0.0,1.0,0.0,0.20499405486083547,-0.029109593,168,11.33614031960946,-0.10666812058222853,2.450893850522888,0,Unvegetated,0.24573398172545902,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
0000000000000000020a,154,47.06623106202745,0.20376875748755305,5.854567976939486,1.9292827,162,52.27761523863221,0.1406954376407026,6.048010149443406,0.19231354,-0.22425793,255,0.0,1.0,0.0,0.1922416155498498,-0.03338208,173,42.40122074072923,0.17390715561432826,5.583118492904922,0,Unvegetated,0.6941177380006002,"{""type"":""Point"",""coordinates"":[-121.75524592681963,36.804818116500066]}"
00000000000000000025,110,1318.7772821564647,0.34014526592551,29.71476397999062,1.9217376,110,1697.027778029587,0.3397609679328356,33.94680663180518,0.3985559,-0.4020928,255,0.0,1.0,0.0,0.3983794452800772,-0.0043882434,111,1808.1199509804317,0.3390186779194369,35.07906905624185,0,Unvegetated,0.7496778413069476,"{""type"":""Point"",""coordinates"":[-121.75517904030382,36.80482703470217]}"
0000000000000000007f,174,533.9665344673405,0.15328586775975403,19.626066786986307,1.9014232,180,534.2725455308412,0.15590221914467692,19.50732672849694,0.15233052,-0.17386939,255,0.0,1.0,0.0,0.15227505214832915,-0.022158805,188,532.1476414752327,0.15247194274510506,19.627870961873917,0,Unvegetated,0.4130661261778187,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80482703470217]}"
000000000000000000ba,141,687.6478826937679,0.01362776180695411,22.61115991534933,1.9231387,145,839.8793160049113,0.031485599169430306,24.928549471341746,0.26250094,-0.27669665,255,0.0,1.0,0.0,0.2623962102133056,-0.015372268,150,955.9702264757502,0.058058350751817686,26.2146375750468,0,Unvegetated,0.25863977143228845,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80482703470217]}"
